Contig	Assembly_with_MEGAHIT/fw0 Mean	Assembly_with_MEGAHIT/fw1 Mean
k141_7190	0.02764977	27.52304
k141_10047	0	4.1016045
k141_13973	942.3117	104.344154
k141_19248	1.5652174	67.85093
k141_7191	168.72249	676.6412
k141_13974	0	21.725807
k141_5289	5.3992996	13.237303
k141_19250	0	41.25
k141_10048	218.87245	957.71686
k141_19252	41.46154	105.26923
k141_10050	25.786163	478.66037
k141_5291	10.968326	17.986425
k141_7192	0	3.3730814
k141_10051	6.171171	172.8018
k141_5292	0.8778626	7.847328
k141_19253	43.792	111.344
k141_7193	5.862069	18.172413
k141_10052	0	13.412699
k141_13976	26.448067	524.7126
k141_5294	22.48077	371.39743
k141_7195	4.6363635	49.53788
k141_5295	27.26	105.7
k141_13978	0	20.893536
k141_10057	22.609022	177.30075
k141_7196	0	2.279188
k141_19254	0.86405957	13.046555
k141_5296	0.57831323	9.686747
k141_10058	13.960784	327.44116
k141_19255	18.954546	32.974026
k141_7197	406.94656	100.65649
k141_5297	0	4.088372
k141_10060	7.401786	5.339286
k141_7198	0	2.8599348
k141_19257	0	2.6978416
k141_10062	135.46219	185.42857
k141_1516	0.25338894	21.585333
k141_7199	3.6751268	37.77665
k141_10064	25.72043	47.35484
k141_5298	0	4.2035766
k141_7201	30.584475	476.24658
k141_10065	627.11487	465.52765
k141_1517	3140.6667	4380.376
k141_19258	30.96	277.7376
k141_10066	37.166668	95.041664
k141_7202	2.7129629	59.351852
k141_20741	3858.7517	6091.3853
k141_13979	1.0086108	7.2709527
k141_13980	0	11.769231
k141_19261	0	158.83006
k141_10069	53.43956	396.1978
k141_20742	89.73826	196
k141_19262	2.875	21.359375
k141_1519	228	75.69921
k141_20743	83.13684	938.97894
k141_10070	3.1515152	54.14394
k141_19263	21.06383	583.01416
k141_13982	0	2.2790697
k141_7203	6.1819463	63.12412
k141_1521	60.090225	483.0301
k141_20744	543.4046	832.5496
k141_13983	0.48623854	18.522936
k141_7204	0.6037736	0.5849057
k141_1522	0.54444444	51.377777
k141_10071	48.81853	80.72587
k141_20745	0	2.4144738
k141_7205	2.154321	26.006172
k141_20746	27.985294	52.39706
k141_19267	15.085526	68.27631
k141_13984	45.764446	152.87111
k141_5299	762.84515	874.17377
k141_1523	36.028572	76.851425
k141_7206	46.986843	259.80264
k141_20748	2.3362832	92.477875
k141_5300	0	2.6258066
k141_19270	90.105484	0
k141_10073	145.94595	227.491
k141_13986	14.973214	199.96428
k141_20750	113.86539	83.82692
k141_1524	22.54717	151.43396
k141_15749	590.60767	0
k141_10074	1.0566038	0
k141_7207	235.4152	437.34503
k141_19271	312.56924	97.16923
k141_20751	15.674699	7.879518
k141_5301	2.4482758	67.50862
k141_1525	0	55.73554
k141_7208	29.746479	10.260564
k141_20752	54.157482	148.70866
k141_13988	33.490494	246.80989
k141_19272	99.658714	1778.1742
k141_5304	140.0823	543.55145
k141_1527	2.1024845	21.32298
k141_20753	76.72659	355.73407
k141_5305	33.8	82.9
k141_19273	167.45313	2044.4688
k141_13989	89.44531	406.92188
k141_13990	48.81203	145.98495
k141_5306	140.54839	1121.7806
k141_5307	24.746754	202.98701
k141_20754	42.47814	353.265
k141_13991	3.6147187	4.212121
k141_5308	0	3.379518
k141_19274	92.36539	208.26399
k141_13992	47.27404	101.25
k141_20755	8135.1104	11502.713
k141_13993	22.583334	71.933334
k141_19275	40.378048	1424.8536
k141_1528	0.6987847	2.9331598
k141_20756	0	7.6076555
k141_19276	1.9240507	46.594936
k141_5310	10.512196	44.98171
k141_20757	0	2.23125
k141_1529	18.686098	194.96861
k141_5311	67.22143	228.84285
k141_15750	6306.141	9794.007
k141_19277	2.347619	17.509523
k141_20758	11.551402	142.71028
k141_7209	115.3415	1186.2875
k141_5312	113.14333	0
k141_1531	204.71854	289.68542
k141_15757	0	4.5254235
k141_19283	11.8375	220.4875
k141_7211	0	1.925926
k141_20759	3429.0894	5627.2456
k141_5314	116.556725	0
k141_1532	91.695656	163.39613
k141_15758	35.176743	143.69768
k141_20760	53.23457	303.8395
k141_19285	182.91753	53.319588
k141_5315	93.54269	137.35976
k141_15759	76.36885	38.311474
k141_20761	0	8.917647
k141_5316	15.962963	52.314816
k141_13994	0.23441397	33.560474
k141_19286	45.8366	254.01308
k141_7212	0.69017094	44.94872
k141_20762	0	3.0988371
k141_1533	4.922787	94.414314
k141_10075	0.3422504	5.944843
k141_1534	100.94	42.46
k141_7214	43.36842	866.391
k141_20763	2334.7874	195.3801
k141_19287	0	3.3066666
k141_1535	0	4.989474
k141_13995	52.611008	121.58349
k141_20764	7.0948906	38.540146
k141_19288	116.90184	426.43558
k141_13996	56.72	67.88
k141_1537	27.472221	51.916668
k141_13997	14.132948	53.294796
k141_1538	52.075188	295.0827
k141_13998	86.16031	85
k141_19291	0	27.629442
k141_20765	2.0775194	25.591085
k141_5317	1522.926	299.05902
k141_10076	125.66775	59.04962
k141_19292	0	11.887324
k141_10077	254.14035	57.08772
k141_20766	5.6965175	56.562187
k141_5318	0	2.5316455
k141_19293	4.721212	22.460606
k141_10078	74.6	217.78181
k141_14001	0.8804781	172.18327
k141_1540	0	3.8574514
k141_20767	0	2.6834533
k141_10079	52.2875	399.525
k141_19294	26.643776	99.896996
k141_14002	39.954197	329.6565
k141_5321	15.792208	38.467533
k141_10080	19.7875	99.3
k141_10081	16	109.36709
k141_14003	79.386665	115.71333
k141_19296	967.29266	83.51219
k141_10082	4.6190476	154.77777
k141_1541	0	3.9110765
k141_10083	152.18889	81.45556
k141_14005	0.30808082	19.358585
k141_19297	21.187683	37.23167
k141_10085	4.8271604	64.91358
k141_14006	221.9322	54.74576
k141_15760	204.28464	2149.8516
k141_10086	58.075756	121.71212
k141_5327	133.68657	224.90192
k141_1543	10.619047	73.04112
k141_14008	41.47222	185.59723
k141_15761	99.92857	198.4509
k141_19298	0	5.226506
k141_14009	11.88	58.986668
k141_15762	0	3.5757575
k141_19299	0	23.767677
k141_1545	0	7.071111
k141_15763	30.664122	39.16794
k141_19300	0	3.2772512
k141_20768	4183.856	6770.464
k141_15764	21.5	223.43965
k141_14011	0	21.692568
k141_10087	3.2284837	23.993853
k141_19302	9.673913	151.51086
k141_1548	30.63889	559.3827
k141_15766	0	29.875
k141_19303	7.544304	21.810127
k141_14012	109.40606	1210.397
k141_10088	3144.364	4830.1943
k141_1549	13.836065	351.14755
k141_15768	8.380953	437.25397
k141_19305	40.806168	306.7445
k141_14013	4.8229165	18.104166
k141_19306	0	2.1111112
k141_15769	141.4191	265.12732
k141_14014	110.64192	566.19214
k141_19307	25.90909	105.93939
k141_15770	14.9	2.8666666
k141_20770	0	6.526053
k141_15772	0	19.380953
k141_14017	2227.4639	741.5336
k141_15773	0	4.056872
k141_14018	82.82283	739.7513
k141_15774	0.099710986	3.351156
k141_14019	15.4561405	59.824562
k141_19310	185.97603	0
k141_15775	4.301676	38.743015
k141_19311	0	32.62857
k141_14020	7.082153	444.9207
k141_20771	0	57.861183
k141_10090	531.7001	0
k141_14021	262.0402	106.68844
k141_20772	219.65715	254.89143
k141_15776	0	10.621928
k141_10091	32.237442	109.76712
k141_14022	3.2590673	0
k141_20774	59.07865	114.60674
k141_14023	35.7	243.46666
k141_10093	105.5921	379.53946
k141_10094	52.21839	250.91954
k141_19312	491.17984	0
k141_14027	0	1.7322404
k141_10096	0	152.36478
k141_20775	3628.3135	2839.6733
k141_14029	24.890411	443.38358
k141_10097	3.9381444	34.02062
k141_10098	3.378788	19.545454
k141_20776	2325.5771	1951.3055
k141_19316	0.535503	22.494083
k141_10099	46.28643	265.89447
k141_20777	2.7222223	13.027778
k141_14030	155.85579	745.6053
k141_19317	0	3.6947675
k141_20778	0	2.9620254
k141_14032	0	89.913795
k141_20779	40.620914	24.797386
k141_14033	44.416668	180.65277
k141_10100	0.18375242	3.8820117
k141_19319	135.61462	0
k141_20780	36.89441	515.1429
k141_20781	18.105263	330.82455
k141_14034	0	27.127388
k141_20782	20.673334	76.3
k141_14037	0	0
k141_20783	14.370968	268.17743
k141_20784	72.887215	111.51128
k141_14039	2.971831	27.492958
k141_20785	5.6090226	141.61655
k141_20786	48.773335	54.773335
k141_10101	0	3.2336588
k141_15777	333.10422	388.03665
k141_14041	1.1991247	0.6914661
k141_20788	10.346154	90.93407
k141_14042	1.0535715	1.2357143
k141_10102	309.52475	2626.339
k141_14043	21.549019	31.352942
k141_15778	5.2695036	52.361702
k141_20791	606.68787	254.4682
k141_15779	176.31087	1427.3633
k141_20792	91.90881	325.06992
k141_20793	0	3.7652583
k141_15780	2.0941558	25.064936
k141_20795	0	2.4782608
k141_15781	53.72519	198.17557
k141_20797	4795.474	7257.859
k141_19320	205.78818	1909.088
k141_20798	11.607843	40.81046
k141_15782	103.81942	92.47185
k141_10104	175.67992	0
k141_20802	2	33.271187
k141_20803	20.844828	168.39655
k141_10105	4.7933335	31.32
k141_20804	11.593221	52.81356
k141_10106	27.581818	19.072727
k141_19321	72.899284	222.23598
k141_10107	1.5256411	74.67308
k141_20805	0	3.3262296
k141_10109	32.706768	236.86465
k141_19323	0	2.6141732
k141_20806	0	3.178344
k141_19324	82.10121	192.77733
k141_20808	0	13.396826
k141_10112	11.424242	320.59848
k141_20809	0.97596157	9.168269
k141_19325	28.5	294.41037
k141_20811	2.4178083	106.69863
k141_20812	0	9
k141_20813	10.761905	114.79365
k141_10113	13.769942	316.83005
k141_10115	139.63461	962.4039
k141_10121	28.192772	70.80723
k141_20814	4.8164334	86.81731
k141_10125	19.13077	71.707695
k141_20815	33.95652	83.36957
k141_20816	0	2.355042
k141_20817	0	1.979253
k141_19326	23.568104	346.51563
k141_20820	111.72414	649.4636
k141_10126	2908.9265	1719.7614
k141_19328	0	10.005602
k141_20821	3.6374269	144.92398
k141_10127	54.75	531.4184
k141_10128	86.32258	1113.1693
k141_20822	0	27.361012
k141_10129	39.916668	680.62335
k141_20824	0	6.8338556
k141_10130	28.575758	89.621216
k141_20825	7.2982454	88.8421
k141_10131	75.9726	178.79453
k141_20826	2	15.416667
k141_14044	0	68.748375
k141_20827	0.9528302	253.00943
k141_10132	0.25714287	2.3714285
k141_14045	30.012196	48.92683
k141_20828	382.9649	93.192986
k141_14046	12.157895	32.87218
k141_10134	0	2.138249
k141_20829	115.121216	248.44698
k141_14048	4.3007517	42.3609
k141_20830	10.959459	41.36937
k141_10136	1.4177215	12.968354
k141_10137	0.87969923	139.06015
k141_10138	21.033897	26.118645
k141_10139	1.055	263.12332
k141_10140	182.20454	125.818184
k141_10141	1138.1024	228.6747
k141_10142	0	3.1561463
k141_10143	9.551724	65.114944
k141_7216	3519.1191	343.5163
k141_7217	0	20.35
k141_7219	11.834483	316.13104
k141_7220	68.76515	321.49243
k141_7221	3.986532	0.18855219
k141_7222	30.469135	79.79012
k141_7223	42.327824	181.07713
k141_7224	3.3285713	48.07143
k141_7225	38.66544	622.0772
k141_7227	4.858333	8.316667
k141_7229	2075	3610.9604
k141_7230	2.5411766	20.286274
k141_7231	0	2.9271524
k141_7232	0	3.3229167
k141_7234	0	2.3176894
k141_7235	2.6617646	95.35294
k141_7236	45.671814	274.39383
k141_7238	0	2.296875
k141_1551	3612.7212	5738.701
k141_20831	1.5325036	252.90393
k141_1552	0.625	40.953125
k141_1553	41.423244	462.693
k141_1554	48.26	185.76
k141_1555	45.97778	481.0778
k141_1556	0.50757575	66.25
k141_1557	32.081635	827.4388
k141_1558	24.229008	221.87022
k141_1559	0.41558442	38.20779
k141_1561	7.1990523	45.985783
k141_1562	9.237624	55.732674
k141_1564	37.426666	90.17333
k141_20833	1.7987134	262.58884
k141_20834	55.163193	82.048615
k141_20836	0	7.7125
k141_20837	46.186275	236.04903
k141_20838	0	3.0287082
k141_20839	1.8353659	3.5365853
k141_20841	6.016949	32.24859
k141_20842	179.25415	661.6464
k141_20844	0	20.418182
k141_7239	0	49.586723
k141_20845	0	16.864407
k141_20846	37.638657	38.92437
k141_20848	4.4225354	15.197183
k141_20849	26.32967	372.42856
k141_20850	2.6822743	1.541806
k141_10145	0.0029290789	23.98255
k141_20852	24.486631	10.590909
k141_10148	4.86747	116.20482
k141_20853	90.350746	1012.58954
k141_10150	5.8433733	48.578312
k141_10151	0	3.1052632
k141_20854	135.38461	222.5
k141_20855	8.31356	103.11017
k141_10152	0	23.020834
k141_20857	6.8728814	53.491524
k141_10153	5.5263157	34.508774
k141_10155	72.15337	261.56442
k141_10156	0	30.01087
k141_20859	549.22675	0
k141_20861	0	2.28125
k141_10157	1.4356725	2.3538013
k141_10158	12.5348835	6.3100777
k141_20863	48.67039	235.75978
k141_10159	36.06767	198.1579
k141_10161	41.638298	17.170214
k141_10162	136.30719	497.75165
k141_10163	6.903226	21.67742
k141_20864	176.35464	0
k141_10164	7.6363635	39.602272
k141_20865	57.15873	431.69843
k141_20866	1648.1372	2620.1243
k141_20867	4.476923	53.353848
k141_10168	33.07595	313.79114
k141_20868	0	2.3313954
k141_20869	3.401099	6.5384617
k141_20870	0	6.4888177
k141_20871	2	19.507692
k141_10171	0	7.7591777
k141_10173	24.716982	388.5849
k141_10175	0	29.618557
k141_10176	1.9814814	42.09028
k141_10177	0.5613208	36.122643
k141_20872	0	3.7824047
k141_10178	159.86395	1243.7211
k141_20873	4.7966104	38.627117
k141_20874	23.965517	150.91379
k141_10180	65.34135	243.45192
k141_20876	24.15847	41.846996
k141_20877	23.693693	123.60361
k141_20879	147.12102	1404.8748
k141_15783	5.1135287	10.395438
k141_15784	18.689394	59.416668
k141_20881	0	11.192526
k141_15788	33.47273	98
k141_20884	12	79.09574
k141_10181	195.84077	1789.4287
k141_10182	4.0553327	14.694467
k141_20885	4.51224	202.04712
k141_15790	4.7872834	11.615029
k141_10183	7.0709457	280.0034
k141_20887	0	16.486486
k141_15793	2.142857	22.533834
k141_10184	17.878923	64.07175
k141_20890	1.8611112	8.319445
k141_20891	1.8958334	21.590279
k141_10185	98.3859	65.91275
k141_20892	1.8461539	3
k141_10186	67.27451	60.2549
k141_20893	0.66013074	3.3006537
k141_10187	199.86227	81.29641
k141_10189	1.8730159	12.396826
k141_15794	6.3965516	5.3440065
k141_20899	95.07071	338.9899
k141_15795	0.7975708	2.6153846
k141_20901	4.310606	16.424242
k141_10191	97.7619	817.7746
k141_20902	1	19.666666
k141_15797	98.78378	772.38916
k141_10193	453.50757	312.4697
k141_20904	0	3.1755953
k141_15801	0	3.717647
k141_20905	172.98485	63.734848
k141_15802	34.2233	272.61166
k141_15804	29.644444	206.97037
k141_20906	0	2.9417758
k141_15805	40.80986	302.88733
k141_15806	11.704698	26.174496
k141_15808	68.43678	216.63219
k141_15810	12106.286	18968.781
k141_15812	10.431192	139.66972
k141_20907	186.0767	1917.4131
k141_20908	0.9375	17.09375
k141_12018	18.15761	181.32373
k141_15813	15.531579	4.5894737
k141_20910	0	2.3876812
k141_12019	0	10.720306
k141_15814	26.113636	96.431816
k141_20911	388.13257	515.98486
k141_15815	7.5114503	184.06107
k141_10194	8.559477	11.480681
k141_12021	0.31937173	5.5706806
k141_15816	0	62.221153
k141_20912	0	3.3739316
k141_10195	192.27103	314.9673
k141_12022	38.258774	61.013157
k141_20914	0	20.730263
k141_12023	26.021008	222.06723
k141_12024	223.99638	1034.3159
k141_10196	4.9680543	25.824781
k141_20915	0	5.631101
k141_12025	2.5641026	57.53205
k141_20916	68.56061	88.36364
k141_12026	0	1.0411764
k141_15817	175.48058	516.0355
k141_12027	43.189392	268.94696
k141_12028	114.75	532.34186
k141_15820	0	2.464539
k141_20917	0	4.584362
k141_12032	60	390.2923
k141_20918	0.9848485	66.893936
k141_1565	0	21.616442
k141_15822	36.235477	983.04553
k141_12034	1178.8325	1860.6287
k141_1567	99.57895	11.105263
k141_12036	3.1166666	25.311111
k141_1569	0.11685393	38.70337
k141_20919	1720.5685	804.8523
k141_12037	129.728	191.65866
k141_1572	0	5.580645
k141_20920	17	213.7255
k141_20921	0	29.851852
k141_12039	47.84733	332.24426
k141_20922	123.463234	413.92648
k141_10198	40.895737	163.02739
k141_12040	84.32143	99.25893
k141_1573	12.260194	213.9165
k141_20923	46.65649	192.30534
k141_12041	0.65957445	134.58156
k141_1576	0.65608466	2.6560845
k141_1577	0	10.802325
k141_10199	531.28314	935.0809
k141_12042	82.40952	416.43332
k141_12043	21.380953	133.60318
k141_20925	0.5192878	36.519287
k141_20926	26.84091	124.86364
k141_1581	44.395603	375.65933
k141_10200	14.962301	44.150795
k141_20927	86.014496	188.48914
k141_10201	14.020618	234.3299
k141_20928	33.47761	521.8756
k141_10202	9.09589	185.24658
k141_10203	6.7578945	109.10526
k141_1584	182.02216	1764.8323
k141_20929	423.03705	197.68091
k141_10204	14.103306	459.60745
k141_10205	0	7.125
k141_1586	0	8.425693
k141_10207	24.42745	196.78824
k141_10208	48.823097	359.12778
k141_1589	0	2.5185184
k141_10209	108.78829	577.5856
k141_10210	6.12766	309.9149
k141_10211	0.4390244	2.390244
k141_1591	0	4.4404974
k141_1592	5.443038	60.227848
k141_10212	11.675127	280.8122
k141_20931	509.0667	0
k141_10214	63.12426	137.31952
k141_20932	5.150685	78.557076
k141_10217	53.225224	337.14865
k141_20933	0	26.38168
k141_10218	17.69748	306.0168
k141_10219	74.767044	155.81818
k141_20934	0	3.4188235
k141_10220	2.85	105.09167
k141_1596	322.73456	737.8166
k141_10221	19.408163	14.632653
k141_1597	11.221154	243.20192
k141_20935	0	2.2482014
k141_10222	37.853333	204.54666
k141_20936	20.295918	12.97449
k141_10224	74.06186	501.27835
k141_20938	0	3.168831
k141_10225	44.045456	230.81818
k141_20939	132.21375	214.98473
k141_10227	357.85495	143.16031
k141_20940	8.366014	334.35294
k141_10228	57.954544	235.09091
k141_20941	4	5
k141_1598	89.12119	381.47784
k141_20942	39.82883	259.02704
k141_10230	2.034091	38.234848
k141_20943	53.276596	568.3787
k141_1601	200.41553	767.4338
k141_1602	149.87134	132.72514
k141_1603	202.71527	291.5486
k141_10232	0	9.729323
k141_10233	1494.6947	274.16794
k141_1607	0	3.2732558
k141_10234	0	18.22798
k141_10235	4.1374044	181.83206
k141_10236	3.4968944	20.509317
k141_12044	0.36386478	60.43193
k141_12045	1.0315789	0
k141_10237	0	6.5091863
k141_20944	167.86464	0
k141_12046	735	498.2553
k141_10238	0	3.2424242
k141_10240	0	29.708792
k141_20946	54.293514	530.6553
k141_12047	2.696319	14.337423
k141_10241	33.534885	5.0755816
k141_20948	30.224138	207.31035
k141_12048	1.3023256	28.434109
k141_10243	35.19718	204.76056
k141_12049	1470.4872	229.49573
k141_20949	11.625	33.55147
k141_12050	1744.9695	2840.6565
k141_10244	60.094116	34.017647
k141_20950	60.86266	813.4807
k141_12052	236.25641	140.47437
k141_20951	1.380734	11.1972475
k141_12053	28.875	161.78847
k141_10246	15.030303	283.38486
k141_20952	0	2.3837209
k141_10247	10.318182	127.318184
k141_20953	2.053435	3.3664122
k141_12055	11.773585	283.09433
k141_12056	15.871212	337
k141_20954	152.15294	223.98824
k141_20955	69.87786	305.35876
k141_12057	1.6604477	109.06343
k141_12058	370.79272	77.05818
k141_3004	0.015139107	24.337952
k141_12059	2.4266667	25.066668
k141_20956	51.45238	575.0264
k141_20957	1.9047619	15.571428
k141_12060	0.896	2.052
k141_3005	21.009901	238.10231
k141_12061	76.86066	875.6229
k141_20959	0	11.19084
k141_12062	55.32143	190.95833
k141_20960	2	51.581818
k141_3006	27.544828	402.49884
k141_3007	13.285714	142.71428
k141_20961	12.16087	51.104347
k141_3008	26.927835	174.53609
k141_20962	60.450867	130.47977
k141_3010	4193.6743	5840.4126
k141_14049	0	22.39508
k141_20963	28.187899	275.85986
k141_3011	0	2.652985
k141_12063	1.2901554	36.025906
k141_14051	37.324074	273.28705
k141_12064	0	3.3171642
k141_12066	3.2088609	62.246834
k141_14052	26.481792	363.92438
k141_14053	150.96428	376.41965
k141_20964	0	9.988751
k141_12069	27.050955	186.3121
k141_14054	16.501558	183.6542
k141_12073	1684.2905	645.3682
k141_20966	38.982758	21.82567
k141_14056	127.42609	155.11594
k141_12074	0	1.8588957
k141_12075	34.210144	173.13043
k141_20968	0	2.3333333
k141_14059	39.122448	148.39456
k141_12076	173.41258	103.993004
k141_20969	14.617647	158.52942
k141_12079	7184.2095	10959.153
k141_12080	0	1.8995984
k141_14060	2.0990531	431.78076
k141_14062	0	5.5435686
k141_20970	2.1695538	140.26929
k141_14067	0.1984127	30.623016
k141_20973	42.537235	124.085106
k141_14068	34.414288	261.21072
k141_20976	0.9259259	0
k141_20977	55.989582	531.8125
k141_20978	0	3.010989
k141_20980	35	8.652632
k141_20981	84.82609	236.74396
k141_1609	0	129.72252
k141_20984	0.93037975	19.148735
k141_1610	0	6.5964913
k141_1611	171.14394	748.73486
k141_1612	97.40741	72.48148
k141_20985	140.85036	0
k141_1613	0	1.9917012
k141_20986	2.8461537	104.07692
k141_12081	528.9377	0
k141_1614	20.755726	57.23664
k141_1615	49.780304	395.95456
k141_20987	10.41058	49.146095
k141_20988	3	21.821428
k141_1616	7.8375635	44.060913
k141_12082	14.357496	66.848434
k141_20990	0.4876033	1.2644628
k141_12083	6.328859	31.080538
k141_12084	124.48148	727.71606
k141_12085	2	146.74074
k141_12086	1.2666667	42.762962
k141_20994	6.4099617	71.348656
k141_12087	5.553459	37.54717
k141_20995	0	1.8109965
k141_12088	0	3.3533568
k141_20996	52.31868	515.03296
k141_20997	2.8796992	85.42857
k141_1618	7.3591022	86.66396
k141_20998	18.348484	26.151516
k141_1619	0.6451613	1.7806451
k141_14069	0.47512802	50.92081
k141_1620	0	4.3589745
k141_20999	2.8467152	178.69344
k141_14070	132.11859	0
k141_1622	0	2.0938628
k141_14071	511.5533	1203.8984
k141_1623	55.770992	379.45038
k141_1624	1.1381578	14.769737
k141_14074	38.155964	130.4679
k141_14076	3.025974	113.19481
k141_21000	0	11.539381
k141_14077	100.09062	698.4313
k141_1626	146.99135	1733.5983
k141_12089	177.92944	0
k141_21001	292.77777	472.34836
k141_12090	0	12.43609
k141_14078	0	33.812218
k141_12092	75.0458	478.9084
